director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
3,13,2,4,Thriller,58607007
5,1,1,1,Action,43929341
1,2,1,1,Family,43929341
1,1,1,1,Sport,43929341
3,1,1,1,Comedy,30212620
3,1,1,1,Drama,30212620
3,1,1,1,Romance,30212620
2,14,2,4,Action,76418654
2,2,3,2,Comedy,76418654
3,4,3,1,Romance,76418654
3,16,14,2,Action,89021735
3,6,8,1,Adventure,89021735
1,9,7,2,Mystery,89021735
3,6,5,1,Sci-Fi,89021735
4,8,6,4,Action,380262555
4,7,9,3,Adventure,380262555
4,6,9,2,Fantasy,380262555
4,4,2,3,Sci-Fi,380262555
4,8,6,4,Action,310675583
4,7,9,3,Adventure,310675583
4,6,9,2,Fantasy,310675583
4,4,2,3,Sci-Fi,310675583
3,9,9,4,Adventure,289907418
3,7,10,1,Animation,289907418
3,22,9,4,Comedy,289907418
3,8,10,2,Family,289907418
2,8,7,1,Fantasy,289907418
2,9,1,1,Action,132550960
2,11,1,1,Adventure,132550960
1,10,1,1,Sci-Fi,132550960
3,9,1,1,Thriller,132550960
4,8,17,3,Action,474544677
4,7,11,3,Adventure,474544677
4,6,5,3,Fantasy,474544677
4,4,2,2,Sci-Fi,474544677
2,6,4,5,Adventure,187165546
2,2,1,3,Animation,187165546
2,10,11,8,Comedy,187165546
2,2,2,5,Family,187165546
1,5,3,11,Fantasy,187165546
6,15,1,2,Action,40911830
2,17,2,9,Drama,40911830
2,1,1,2,War,40911830
1,11,3,9,Action,47952020
1,11,3,6,Adventure,47952020
1,5,3,17,Drama,47952020
1,5,3,4,Fantasy,47952020
4,4,2,2,Action,190871240
3,3,3,2,Adventure,190871240
2,4,6,2,Comedy,190871240
3,4,3,2,Sci-Fi,190871240
3,1,1,1,Adventure,274084951
3,1,1,1,Drama,274084951
2,1,1,1,Sci-Fi,274084951
2,1,1,1,Thriller,274084951
4,1,2,2,Action,67155742
2,1,2,1,Adventure,67155742
5,1,1,3,Thriller,67155742
1,1,4,2,Action,81638674
2,1,3,4,Adventure,81638674
1,1,4,6,Comedy,81638674
2,1,4,1,Sci-Fi,81638674
2,2,3,2,Action,56114221
2,6,2,2,Adventure,56114221
3,2,2,2,Sci-Fi,56114221
2,1,2,5,Action,250863268
6,5,3,6,Adventure,250863268
11,21,3,14,Comedy,250863268
7,10,3,10,Family,250863268
3,6,3,6,Fantasy,250863268
3,18,2,1,Action,155181732
2,12,5,1,Adventure,155181732
1,6,3,6,Drama,155181732
1,10,3,3,Thriller,155181732
2,2,6,4,Action,125332007
1,2,3,4,Adventure,125332007
2,2,6,4,Thriller,125332007
6,5,4,5,Action,113330342
4,7,3,21,Drama,113330342
2,1,1,4,History,113330342
1,1,1,3,War,113330342
9,15,6,2,Crime,125531634
12,12,8,2,Thriller,125531634
4,7,14,1,Action,186336103
3,8,8,1,Comedy,186336103
2,15,7,1,Crime,186336103
1,8,10,1,Romance,186336103
4,12,13,1,Thriller,186336103
2,3,3,2,Adventure,129995817
3,3,3,3,Sci-Fi,129995817
4,5,2,7,Thriller,129995817
7,4,2,1,Biography,102608827
14,18,7,6,Drama,102608827
4,2,1,1,Adventure,42776259
4,4,1,1,Comedy,42776259
4,2,1,1,Family,42776259
3,1,1,2,Fantasy,42776259
1,4,5,1,Action,98780042
3,2,10,1,Comedy,98780042
1,3,7,1,Crime,98780042
2,1,3,1,Sci-Fi,98780042
1,2,9,1,Thriller,98780042
1,4,1,4,Action,106369117
1,1,1,1,Drama,106369117
1,2,1,1,Fantasy,106369117
1,1,1,1,War,106369117
5,1,1,1,Adventure,142614158
2,1,1,1,Animation,142614158
6,1,1,1,Comedy,142614158
4,1,1,1,Family,142614158
3,1,1,1,Fantasy,142614158
2,7,1,1,Animation,50026353
1,22,1,2,Comedy,50026353
2,8,1,1,Family,50026353
1,2,1,1,Music,50026353
1,1,1,1,Western,50026353
3,6,2,3,Action,66002193
2,4,3,3,Adventure,66002193
2,6,2,1,Mystery,66002193
3,2,3,3,Sci-Fi,66002193
4,8,2,3,Thriller,66002193
2,9,1,1,Action,85463309
2,8,1,1,Drama,85463309
1,10,1,1,Sci-Fi,85463309
1,3,1,1,Sport,85463309
5,1,1,1,Adventure,71017784
2,1,1,1,Animation,71017784
6,1,3,1,Comedy,71017784
4,1,1,1,Family,71017784
3,1,1,1,Fantasy,71017784
4,2,2,2,Action,48068396
2,3,1,1,Crime,48068396
1,1,1,1,Romance,48068396
4,3,2,2,Thriller,48068396
2,16,1,1,Action,61656849
2,5,1,1,Sci-Fi,61656849
3,23,1,2,Action,134520804
2,10,1,1,Adventure,134520804
3,25,2,2,Thriller,134520804
6,6,8,3,Action,313837577
9,9,9,3,Adventure,313837577
9,4,5,3,Drama,313837577
8,9,6,4,Fantasy,313837577
3,6,5,2,Action,24004159
2,9,6,2,Adventure,24004159
7,13,14,3,Comedy,24004159
3,3,1,1,Biography,58183966
6,10,7,3,Drama,58183966
1,3,1,1,Sport,58183966
1,3,3,2,Adventure,100446895
1,6,8,2,Comedy,100446895
1,3,4,2,Family,100446895
1,3,1,2,Fantasy,100446895
4,11,4,2,Action,144795350
3,4,4,2,Mystery,144795350
3,9,4,1,Sci-Fi,144795350
3,4,7,2,Thriller,144795350
8,17,8,1,Action,47396698
7,11,9,1,Adventure,47396698
13,14,5,1,Drama,47396698
3,5,1,1,History,47396698
3,4,1,1,War,47396698
4,2,5,3,Adventure,140015224
4,8,7,6,Comedy,140015224
4,3,7,2,Family,140015224
4,3,5,4,Fantasy,140015224
3,2,1,1,Animation,104374107
3,3,1,1,Family,104374107
2,2,1,1,Fantasy,104374107
2,1,1,3,Musical,104374107
2,1,3,2,Romance,104374107
7,7,1,2,Adventure,228430993
13,26,1,3,Drama,228430993
4,4,2,3,Sci-Fi,228430993
12,11,8,10,Action,35799026
8,11,9,10,Adventure,35799026
3,10,9,5,Romance,35799026
7,12,6,4,Sci-Fi,35799026
7,8,9,4,Thriller,35799026
5,1,4,3,Comedy,6712451
4,1,3,2,Romance,6712451
3,15,14,6,Action,101643008
3,9,7,7,Crime,101643008
3,17,13,6,Thriller,101643008
8,10,5,1,Action,187670866
13,5,7,2,Drama,187670866
2,5,1,1,Romance,187670866
8,14,4,1,Action,132014112
2,7,3,2,Mystery,132014112
7,5,2,1,Sci-Fi,132014112
6,16,7,2,Thriller,132014112
4,7,4,3,Adventure,261970615
6,6,4,2,Family,261970615
3,7,4,3,Fantasy,261970615
1,6,4,2,Mystery,261970615
7,4,2,4,Action,167007184
8,3,2,2,Adventure,167007184
6,3,2,5,Thriller,167007184
5,9,4,3,Action,180011740
7,6,3,2,Adventure,180011740
4,3,2,2,Sci-Fi,180011740
2,7,2,2,Thriller,180011740
5,5,2,1,Action,204843350
5,3,2,1,Sci-Fi,204843350
3,6,6,2,Biography,97030725
3,5,8,2,Crime,97030725
6,17,22,4,Drama,97030725
1,1,5,1,History,97030725
2,10,6,2,Romance,97030725
1,7,1,1,Biography,130127620
3,13,2,3,Crime,130127620
13,26,2,5,Drama,130127620
5,1,3,3,Action,146282411
1,8,5,5,Comedy,146282411
2,6,3,3,Thriller,146282411
12,11,4,2,Action,65452312
7,13,2,2,Crime,65452312
10,19,2,1,Thriller,65452312
5,20,4,3,Comedy,148383780
3,7,5,3,Romance,148383780
2,18,4,1,Action,119219978
6,9,32,1,Comedy,119219978
1,8,4,1,Crime,119219978
4,3,2,1,Action,101228120
2,5,1,2,Drama,101228120
1,1,1,1,Mystery,101228120
4,4,1,3,Thriller,101228120
6,18,6,2,Drama,162804648
2,3,1,1,Western,162804648
2,2,1,2,Animation,100117603
1,10,2,1,Drama,100117603
2,1,1,2,Family,100117603
1,1,1,1,Musical,100117603
1,3,3,1,Romance,100117603
2,1,1,1,Adventure,89296573
3,1,1,3,Animation,89296573
3,3,3,2,Comedy,89296573
3,2,1,3,Family,89296573
2,1,1,2,Fantasy,89296573
5,19,15,23,Action,85017401
2,4,9,10,Adventure,85017401
7,19,14,25,Thriller,85017401
2,15,1,1,Action,173005002
3,5,1,1,Adventure,173005002
4,8,2,2,Comedy,173005002
4,5,1,1,Family,173005002
1,6,1,1,Mystery,173005002
1,10,1,1,Action,75030163
1,10,1,1,Adventure,75030163
1,2,1,1,Family,75030163
1,5,1,1,Fantasy,75030163
1,4,1,1,Adventure,77222184
4,4,2,1,Drama,77222184
1,6,1,1,Family,77222184
2,3,1,1,Fantasy,77222184
3,11,3,4,Adventure,34964818
3,6,3,3,Family,34964818
3,9,3,4,Fantasy,34964818
3,10,1,1,Adventure,107515297
3,1,1,1,Animation,107515297
3,6,1,1,Family,107515297
1,6,1,1,Fantasy,107515297
2,9,14,8,Action,67631157
2,10,10,6,Romance,67631157
3,11,13,7,Thriller,67631157
4,5,2,5,Action,66862068
1,4,1,4,Fantasy,66862068
3,4,1,5,Horror,66862068
2,3,2,1,Mystery,66862068
1,5,10,1,Adventure,57366262
7,18,5,2,Drama,57366262
3,8,4,1,Thriller,57366262
7,4,3,1,Biography,116866727
1,1,10,14,Comedy,116866727
7,5,7,4,Crime,116866727
14,18,18,7,Drama,116866727
3,4,2,2,Action,184031112
2,2,2,1,Adventure,184031112
2,1,1,1,Fantasy,184031112
4,2,1,1,Action,54700065
4,1,1,1,Sci-Fi,54700065
2,1,1,1,War,54700065
5,20,6,18,Drama,27098580
1,1,1,5,Sci-Fi,27098580
8,4,3,1,Action,55673333
3,1,4,1,Adventure,55673333
1,1,1,1,Animation,55673333
1,1,1,1,Family,55673333
4,2,1,1,Fantasy,55673333
1,1,1,1,Action,40198710
1,1,1,2,Crime,40198710
1,1,1,1,Fantasy,40198710
1,6,1,2,Romance,40198710
1,2,1,1,Thriller,40198710
8,18,8,3,Action,72660029
3,12,4,2,Adventure,72660029
2,4,5,3,Adventure,38120554
3,1,4,1,Animation,38120554
3,1,5,1,Family,38120554
1,4,3,2,Sci-Fi,38120554
1,3,1,1,Adventure,49392095
2,32,2,3,Comedy,49392095
1,2,1,2,Sci-Fi,49392095
1,19,15,16,Action,39292022
1,4,9,11,Adventure,39292022
1,19,14,11,Thriller,39292022
2,6,5,8,Action,28772222
2,8,5,7,Crime,28772222
2,2,2,3,Sport,28772222
2,7,7,9,Thriller,28772222
2,7,2,1,Comedy,17010646
2,1,1,1,Family,17010646
2,2,1,1,Fantasy,17010646
2,11,2,1,Action,24985612
2,11,1,1,Adventure,24985612
4,2,1,1,Biography,24985612
8,5,1,1,Drama,24985612
2,1,1,1,History,24985612
4,5,1,1,Thriller,24985612
2,6,4,2,Action,4411102
2,7,2,2,Comedy,4411102
2,2,2,1,Sci-Fi,4411102
4,10,1,1,Action,35024475
4,26,1,1,Drama,35024475
6,17,1,1,Thriller,35024475
2,4,1,1,War,35024475
2,1,1,1,Adventure,130174897
2,1,1,1,Animation,130174897
2,1,1,1,Comedy,130174897
2,1,1,1,Family,130174897
2,2,4,3,Drama,10200000
1,1,1,1,Mystery,10200000
1,3,1,1,Thriller,10200000
3,18,4,1,Action,202007640
4,12,8,1,Adventure,202007640
1,4,7,1,Fantasy,202007640
2,10,3,1,Thriller,202007640
7,5,5,4,Crime,77679638
14,18,14,18,Drama,77679638
6,22,1,1,Drama,9213
3,5,1,1,History,9213
3,6,1,1,Romance,9213
1,3,1,1,War,9213
1,2,1,2,Animation,58867694
1,10,14,7,Comedy,58867694
1,2,3,2,Family,58867694
1,3,1,3,Sport,58867694
6,12,10,1,Comedy,59475623
2,2,3,1,Sci-Fi,59475623
2,2,3,1,Thriller,59475623
13,3,8,4,Drama,108638745
3,1,3,1,History,108638745
3,1,1,1,War,108638745
8,32,1,2,Comedy,86897182
2,8,23,11,Action,63540020
3,5,10,9,Adventure,63540020
2,8,5,7,Sci-Fi,63540020
1,3,1,4,Comedy,95328937
1,3,1,1,Drama,95328937
1,3,1,1,Romance,95328937
2,5,1,1,Adventure,50802661
2,6,1,1,Animation,50802661
2,5,3,2,Comedy,50802661
2,6,1,1,Family,50802661
1,3,1,1,Romance,50802661
2,3,2,1,Adventure,161317423
2,3,4,1,Animation,161317423
2,11,7,1,Comedy,161317423
2,4,3,1,Family,161317423
7,4,4,2,Drama,201148159
2,2,2,2,Family,201148159
3,2,3,3,Fantasy,201148159
4,3,4,2,Romance,201148159
9,3,2,3,Drama,43982842
8,2,2,2,Fantasy,43982842
3,3,3,2,Thriller,43982842
3,2,3,4,Adventure,380838870
2,2,3,3,Animation,380838870
1,2,15,6,Comedy,380838870
2,2,5,4,Family,380838870
6,8,3,2,Action,377019252
9,9,3,3,Adventure,377019252
9,5,3,2,Drama,377019252
8,6,4,2,Fantasy,377019252
6,6,8,3,Action,340478898
9,9,9,3,Adventure,340478898
9,4,5,3,Drama,340478898
8,9,6,4,Fantasy,340478898
1,5,10,2,Action,17176900
2,8,10,3,Adventure,17176900
1,4,5,1,Fantasy,17176900
5,14,2,1,Action,131144183
2,10,2,1,Adventure,131144183
1,4,2,1,Fantasy,131144183
7,13,2,1,Thriller,131144183
1,17,30,6,Drama,23014504
1,6,9,2,Mystery,23014504
1,10,4,4,Romance,23014504
1,3,6,4,Sci-Fi,23014504
1,11,21,9,Thriller,23014504
3,1,1,1,Action,181166115
3,2,2,1,Adventure,181166115
2,1,1,1,Sci-Fi,181166115
2,1,2,1,Thriller,181166115
1,10,6,3,Action,176740650
3,16,8,3,Drama,176740650
1,1,2,1,Sci-Fi,176740650
3,6,7,2,Thriller,176740650
1,5,1,2,Adventure,71148699
3,5,1,1,Family,71148699
4,2,1,2,Fantasy,71148699
4,23,4,1,Action,67344392
4,25,5,1,Thriller,67344392
5,14,5,7,Drama,22406362
3,3,3,3,History,22406362
2,2,3,4,War,22406362
2,3,2,2,Western,22406362
4,1,1,1,Action,261437578
4,2,2,1,Adventure,261437578
3,1,1,1,Animation,261437578
4,1,2,1,Family,261437578
11,1,4,2,Action,11000000
4,1,4,1,Adventure,11000000
2,2,4,1,Comedy,11000000
4,6,3,6,Adventure,88761720
6,3,3,10,Family,88761720
3,2,2,6,Fantasy,88761720
3,6,4,1,Adventure,250147615
7,9,7,2,Comedy,250147615
3,3,4,1,Family,250147615
2,4,2,1,Mystery,250147615
4,9,4,2,Sci-Fi,250147615
5,7,9,5,Adventure,245823397
5,4,10,4,Animation,245823397
5,14,9,5,Comedy,245823397
5,5,10,4,Family,245823397
3,7,7,2,Fantasy,245823397
12,11,6,1,Action,81557479
10,19,8,2,Thriller,81557479
8,1,1,2,Action,226138454
6,1,1,1,Comedy,226138454
6,1,1,1,Crime,226138454
5,1,1,1,Thriller,226138454
7,12,4,4,Drama,155370362
5,7,2,2,Fantasy,155370362
2,1,1,1,Horror,155370362
2,3,2,1,Mystery,155370362
4,11,2,3,Thriller,155370362
2,2,1,1,Animation,124870275
4,9,3,1,Comedy,124870275
2,2,1,1,Family,124870275
1,4,2,1,Sci-Fi,124870275
2,3,1,1,Action,196573705
4,4,1,1,Adventure,196573705
4,3,1,1,Animation,196573705
4,4,1,1,Comedy,196573705
4,4,1,1,Family,196573705
1,1,1,1,Adventure,58229120
5,10,5,2,Comedy,58229120
2,7,3,1,Drama,58229120
1,2,1,1,Fantasy,58229120
1,5,3,2,Romance,58229120
5,4,4,2,Action,125305545
3,11,3,1,Adventure,125305545
3,25,3,2,Comedy,125305545
2,5,4,1,Crime,125305545
2,3,6,2,Thriller,125305545
7,5,7,8,Crime,132373442
14,18,26,7,Drama,132373442
5,8,17,7,Thriller,132373442
1,3,1,1,Adventure,120618403
1,2,1,1,Animation,120618403
1,1,1,1,Family,120618403
1,2,1,1,Fantasy,120618403
1,1,1,1,Musical,120618403
1,1,1,1,War,120618403
1,10,5,2,Action,110416702
5,10,14,4,Comedy,110416702
5,4,3,1,Crime,102515793
9,10,4,4,Drama,102515793
5,4,1,1,Mystery,102515793
6,3,3,3,Thriller,102515793
8,23,1,1,Action,100012500
5,10,1,1,Adventure,100012500
5,25,1,2,Thriller,100012500
4,10,5,2,Action,209019489
3,9,4,1,Adventure,209019489
6,6,3,2,Crime,209019489
2,7,4,1,Mystery,209019489
3,6,6,2,Thriller,209019489
1,6,1,1,Action,84037039
1,8,2,4,Adventure,84037039
2,1,2,4,Animation,84037039
2,1,2,4,Family,84037039
1,1,2,3,Fantasy,84037039
1,8,1,1,Sci-Fi,84037039
2,1,1,2,Adventure,85884815
1,1,1,4,Animation,85884815
4,4,1,4,Comedy,85884815
2,2,1,4,Family,85884815
1,1,1,4,Fantasy,85884815
1,1,1,4,Music,85884815
2,15,21,7,Drama,83077470
1,2,4,3,History,83077470
4,16,9,4,Thriller,83077470
1,4,3,3,War,83077470
1,2,1,1,Action,100018837
9,22,2,6,Comedy,100018837
1,4,2,2,Action,78747585
1,3,3,4,Animation,78747585
7,11,22,7,Comedy,78747585
2,2,1,1,Sci-Fi,78747585
12,2,5,2,Adventure,78616689
13,5,12,3,Drama,78616689
7,1,4,1,Sci-Fi,78616689
4,3,4,1,Comedy,75817994
4,1,4,1,Family,75817994
4,2,1,1,Fantasy,75817994
1,1,1,1,Horror,75817994
1,1,1,2,Mystery,75817994
7,18,5,1,Drama,100853835
2,2,2,1,Mystery,100853835
4,3,2,1,Sci-Fi,100853835
4,8,5,1,Thriller,100853835
4,1,1,1,Action,73209340
1,1,1,1,Horror,73209340
4,1,1,1,Sci-Fi,73209340
2,1,2,1,Thriller,73209340
1,1,1,1,Crime,72515360
3,1,1,1,Mystery,72515360
2,2,1,1,Thriller,72515360
1,6,1,1,Adventure,68558662
3,3,1,1,Family,68558662
1,2,1,1,Fantasy,68558662
4,13,14,10,Action,65653758
3,7,10,10,Adventure,65653758
2,8,4,5,Fantasy,65653758
2,1,16,3,Action,64685359
2,7,6,1,Adventure,64685359
1,1,11,4,Comedy,64685359
1,1,16,2,Crime,64685359
1,6,9,1,Mystery,64685359
2,6,21,3,Thriller,64685359
4,3,2,1,Action,61355436
2,1,2,1,Adventure,61355436
3,1,1,1,Romance,61355436
2,2,2,1,Sci-Fi,61355436
6,3,1,1,Thriller,61355436
12,7,1,3,Action,26871
7,15,1,1,Crime,26871
10,12,1,3,Thriller,26871
2,2,1,1,Adventure,60874615
1,3,2,1,Sci-Fi,60874615
9,8,5,1,Thriller,60874615
4,7,2,1,Adventure,143618384
4,2,2,1,Animation,143618384
4,11,5,1,Comedy,143618384
4,8,2,1,Family,143618384
2,2,2,1,Musical,143618384
7,21,11,8,Comedy,58220776
4,14,10,4,Drama,58220776
2,2,4,2,Sci-Fi,58220776
2,4,2,1,Action,47474112
2,10,7,5,Drama,47474112
1,3,1,1,Sci-Fi,47474112
1,8,5,1,Thriller,47474112
1,16,7,2,Action,42877165
2,6,15,3,Crime,42877165
2,12,20,2,Drama,42877165
2,11,12,3,Thriller,42877165
3,14,2,1,Drama,35168677
3,5,2,1,History,35168677
3,15,2,1,Thriller,35168677
2,4,2,1,War,35168677
2,2,3,2,Action,56114221
2,6,2,2,Adventure,56114221
3,2,2,2,Sci-Fi,56114221
2,2,5,2,Adventure,37567440
2,2,6,2,Fantasy,37567440
4,1,3,1,Biography,61644321
8,5,10,2,Drama,61644321
2,1,2,1,Sport,61644321
2,1,2,3,Action,190562
1,1,7,2,Family,190562
1,1,5,3,Fantasy,190562
1,1,3,1,Musical,190562
3,15,6,5,Drama,120147445
2,1,1,1,History,120147445
1,3,2,1,Sport,120147445
4,2,3,1,Action,241688385
3,6,3,1,Adventure,241688385
1,20,3,1,Drama,241688385
4,7,4,1,Thriller,241688385
10,12,15,4,Action,144512310
5,11,9,3,Crime,144512310
10,12,13,3,Thriller,144512310
7,7,1,1,Adventure,233630478
7,20,1,1,Drama,233630478
1,5,1,1,Romance,233630478
2,3,3,4,Animation,197992827
3,21,7,5,Comedy,197992827
3,10,6,5,Family,197992827
1,2,1,1,Music,197992827
1,7,4,2,Romance,197992827
4,10,3,1,Action,176049130
2,5,1,1,Mystery,176049130
6,17,3,1,Thriller,176049130
4,16,11,2,Action,172620724
5,11,9,1,Adventure,172620724
5,12,14,3,Drama,172620724
5,11,13,4,Thriller,172620724
9,15,4,2,Crime,183405771
12,12,1,2,Thriller,183405771
9,8,4,8,Action,20315324
4,5,6,9,Adventure,20315324
2,4,2,2,Romance,20315324
2,7,3,1,Animation,148313048
2,22,22,12,Comedy,148313048
2,8,3,2,Family,148313048
2,8,5,3,Fantasy,148313048
1,1,1,1,Animation,127706877
2,1,1,1,Comedy,127706877
2,1,1,1,Family,127706877
1,1,1,1,Fantasy,127706877
1,1,1,1,Musical,127706877
1,1,1,1,Romance,127706877
2,11,8,4,Action,126149655
3,13,2,5,Crime,126149655
1,6,4,1,Mystery,126149655
3,19,7,6,Thriller,126149655
1,5,5,2,Adventure,66941559
2,1,9,2,Comedy,66941559
2,2,5,2,Family,66941559
8,2,1,2,Action,78009155
6,10,2,1,Comedy,78009155
6,1,2,1,Crime,78009155
5,4,1,1,Comedy,63224849
4,10,6,1,Romance,63224849
12,11,2,1,Action,111544445
7,4,1,1,Crime,111544445
8,10,2,2,Drama,111544445
1,4,2,1,Mystery,111544445
10,4,2,1,Thriller,111544445
5,10,3,2,Comedy,112703470
3,18,5,5,Drama,112703470
4,9,4,1,Romance,112703470
9,12,7,15,Crime,117144465
12,9,17,12,Thriller,117144465
2,4,1,2,Adventure,84303558
2,1,1,1,Animation,84303558
1,14,5,5,Comedy,84303558
2,1,1,2,Family,84303558
1,3,3,2,Adventure,150832203
3,1,2,4,Mystery,150832203
1,3,3,3,Sci-Fi,150832203
3,12,1,2,Drama,51396781
2,3,1,1,History,51396781
2,2,1,1,War,51396781
5,18,6,2,Action,47592825
2,12,3,2,Adventure,47592825
2,9,7,4,Comedy,47592825
5,10,8,2,Thriller,47592825
8,1,1,1,Action,50016394
5,3,1,2,Adventure,50016394
1,3,2,2,Comedy,50016394
1,2,1,2,Fantasy,50016394
3,5,3,1,Drama,57010853
2,3,3,1,Romance,57010853
3,2,1,1,Action,62494975
3,2,1,1,Crime,62494975
3,1,1,1,Thriller,62494975
1,9,2,3,Adventure,46440491
1,3,2,1,Animation,46440491
1,13,5,3,Comedy,46440491
1,6,3,1,Family,46440491
1,4,2,3,Fantasy,46440491
1,21,20,3,Drama,44606335
1,6,5,1,Fantasy,44606335
2,10,8,2,Romance,44606335
3,3,1,1,Action,40048332
4,4,1,1,Drama,40048332
3,2,1,1,Thriller,40048332
1,4,5,3,Adventure,64933670
1,14,7,6,Comedy,64933670
2,14,4,2,Drama,64933670
1,4,7,2,Family,64933670
2,4,5,1,Fantasy,64933670
3,1,2,1,Action,31494270
4,10,6,1,Comedy,31494270
1,6,1,1,Fantasy,31494270
1,10,3,1,Romance,31494270
3,5,4,1,Action,31111260
1,5,2,1,Adventure,31111260
1,4,1,1,Sci-Fi,31111260
4,3,4,1,Thriller,31111260
7,9,1,4,Comedy,123307945
2,4,2,2,Romance,123307945
1,1,1,1,Sci-Fi,123307945
5,4,2,1,Adventure,153288182
6,6,7,1,Comedy,153288182
2,4,2,1,Mystery,153288182
2,2,4,2,Action,13401683
2,2,4,2,Sci-Fi,13401683
7,22,2,2,Comedy,137340146
1,6,2,2,Drama,137340146
1,5,1,1,Fantasy,137340146
3,8,1,1,Romance,137340146
3,1,1,1,Action,43575716
2,5,6,2,Comedy,43575716
2,3,3,1,Family,43575716
2,2,3,1,Fantasy,43575716
4,3,4,1,Action,80170146
2,9,3,1,Adventure,80170146
2,2,3,1,Sci-Fi,80170146
4,2,3,1,Thriller,80170146
4,1,1,2,Action,75754670
2,1,1,1,Adventure,75754670
3,2,1,2,Fantasy,75754670
3,1,1,2,Horror,75754670
4,1,1,2,Sci-Fi,75754670
5,6,4,1,Crime,33048353
9,14,14,3,Drama,33048353
1,2,1,1,History,33048353
5,7,3,1,Mystery,33048353
6,6,10,1,Thriller,33048353
2,6,5,3,Action,34543701
1,4,1,4,Mystery,34543701
1,3,3,1,Sci-Fi,34543701
2,6,4,9,Thriller,34543701
6,11,19,4,Comedy,242589580
3,30,7,3,Drama,242589580
1,19,15,13,Action,102981571
1,4,9,5,Adventure,102981571
1,19,14,9,Thriller,102981571
1,14,1,1,Action,180965237
2,8,2,1,Adventure,180965237
9,16,1,2,Thriller,180965237
1,7,10,1,Adventure,407999255
3,8,5,2,Drama,407999255
1,7,7,1,Sci-Fi,407999255
1,5,5,1,Thriller,407999255
7,13,1,1,Comedy,254455986
5,4,2,2,Action,162831698
4,10,2,4,Adventure,155019340
4,2,4,4,Animation,155019340
4,14,19,12,Comedy,155019340
4,2,6,6,Family,155019340
3,1,2,1,Adventure,145771527
3,1,1,1,Animation,145771527
2,5,1,2,Comedy,145771527
1,2,4,1,Drama,145771527
3,1,1,1,Family,145771527
3,1,1,1,Fantasy,145771527
1,1,2,1,Sci-Fi,145771527
5,22,14,2,Comedy,82506325
1,8,4,3,Family,82506325
2,8,4,2,Fantasy,82506325
2,16,4,6,Action,140459099
2,30,7,17,Drama,140459099
1,4,6,7,Romance,140459099
1,6,4,3,Sci-Fi,140459099
2,21,3,6,Thriller,140459099
1,23,10,1,Action,53215979
4,14,4,1,Comedy,53215979
2,17,3,1,Crime,53215979
1,25,10,1,Thriller,53215979
7,22,1,1,Comedy,158115031
2,1,1,1,Crime,158115031
2,3,1,1,Sport,158115031
3,4,2,1,Adventure,133103929
2,6,4,1,Animation,133103929
4,13,4,1,Comedy,133103929
3,6,4,1,Family,133103929
2,3,4,1,Fantasy,133103929
1,3,4,1,Music,133103929
9,22,22,12,Comedy,133668525
1,4,18,2,Action,130313314
2,11,12,7,Adventure,130313314
7,25,9,11,Comedy,130313314
5,5,14,1,Comedy,124590960
3,17,7,2,Drama,124590960
4,7,6,2,Romance,124590960
2,1,2,1,Mystery,127968405
5,8,2,1,Thriller,127968405
3,14,3,2,Comedy,120136047
1,7,17,3,Drama,120136047
1,6,7,2,Romance,120136047
3,9,1,1,Adventure,128200012
3,3,1,1,Animation,128200012
2,13,1,1,Comedy,128200012
3,6,1,1,Family,128200012
1,5,1,1,Sci-Fi,128200012
6,15,5,3,Action,112225777
2,9,2,1,Crime,112225777
2,3,3,2,Sci-Fi,112225777
4,17,4,3,Thriller,112225777
7,22,9,1,Comedy,109993847
4,3,1,1,Family,109993847
1,5,1,1,Fantasy,109993847
5,8,4,1,Romance,109993847
1,4,3,2,Crime,104054514
5,20,8,6,Drama,104054514
4,6,7,2,Thriller,104054514
9,22,2,6,Comedy,103028109
3,8,1,1,Romance,103028109
5,8,1,3,Action,101087161
3,7,4,4,Crime,101087161
7,9,5,2,Thriller,101087161
2,6,2,1,Action,101111837
4,4,3,2,Mystery,101111837
5,8,4,1,Thriller,101111837
1,6,7,2,Adventure,95632614
3,20,12,5,Drama,95632614
1,2,2,1,History,95632614
2,5,6,3,Romance,95632614
2,1,1,1,War,95632614
1,11,3,11,Action,94822707
1,1,4,9,Adventure,94822707
2,26,5,14,Drama,94822707
4,19,5,13,Thriller,94822707
4,21,1,1,Comedy,92969824
1,10,1,1,Family,92969824
1,2,1,1,Sci-Fi,92969824
2,5,2,3,Fantasy,91188905
1,2,2,3,Horror,91188905
1,7,2,4,Mystery,91188905
4,15,6,5,Thriller,91188905
1,11,5,1,Adventure,90443603
1,4,4,1,Animation,90443603
1,25,5,1,Comedy,90443603
1,7,4,1,Family,90443603
1,8,2,1,Fantasy,90443603
1,4,2,1,Sci-Fi,90443603
1,4,1,2,Sport,90443603
6,3,1,1,Adventure,82226474
11,2,2,1,Comedy,82226474
2,1,1,1,Crime,82226474
7,3,1,1,Family,82226474
1,1,1,1,Mystery,82226474
3,17,5,2,Drama,79363785
2,7,3,2,Sci-Fi,79363785
4,9,3,2,Thriller,79363785
7,1,1,1,Action,76081498
5,6,1,1,Crime,76081498
1,2,1,1,Mystery,76081498
2,13,1,1,Romance,76081498
5,8,1,1,Thriller,76081498
